text,type,label,source
U meet other fren dun wan meet me ah... Muz b a guy rite...,sms,legitimate,real
My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,sms,legitimate,real
You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on,sms,phishing,real
Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,sms,legitimate,real
Dude how do you like the buff wind.,sms,legitimate,real
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",sms,phishing,real
Your DHL account is locked. Confirm your identity now: https://192.168.43.12/account/confirm,sms,phishing,synthetic
URGENT: votre compte Microsoft a ete suspendu. Verifiez ici: http://cihbank-login.online/webscr?cmd=login,sms,phishing,synthetic
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,sms,phishing,real
Click to avoid account closure Amazon: https://amaz0n-verify.net/login/verify,sms,phishing,synthetic
Haiyoh... Maybe your hamster was jealous of million,sms,legitimate,real
Free any day but i finish at 6 on mon n thurs...,sms,legitimate,real
I'm also came to room.,sms,legitimate,real
"Cher client, Votre colis est bloque. Payez les frais de douane: http://account-update.xyz/unlock?id=8821",email,phishing,synthetic
Votre colis est bloque. Payez les frais de douane: https://laposte-colis.info/account/confirm,sms,phishing,synthetic
Or I guess &lt;#&gt; min,sms,legitimate,real
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,sms,phishing,real
Umma my life and vava umma love you lot dear,sms,legitimate,real
U still painting ur wall?,sms,legitimate,real
Vous avez gagne un cadeau BNP! Reclamez-le sous 24h: https://secure-orange-fr.com/secure/update,sms,phishing,synthetic
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",sms,legitimate,real
Refund of 250 EUR pending from Attijariwafa. Claim within 12h: https://bit.ly/3xVq9z,sms,phishing,synthetic
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,sms,phishing,real
"Bonjour, Click to avoid account closure Attijariwafa: http://bit.ly/3xVq9z",email,phishing,synthetic
"I get out of class in bsn in like &lt;#&gt; minutes, you know where advising is?",sms,legitimate,real
Click to avoid account closure Microsoft: http://bit.ly/3xVq9z/unlock?id=8821,sms,phishing,synthetic
No. But we'll do medical missions to nigeria,sms,legitimate,real
"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",sms,legitimate,real
"Yeah we wouldn't leave for an hour at least, how's 4 sound?",sms,legitimate,real
Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,sms,legitimate,real
Eh den sat u book e kb liao huh...,sms,legitimate,real
Hey gals...U all wanna meet 4 dinner at nìte?,sms,legitimate,real
"Bonjour, URGENT: votre compte Chronopost a ete suspendu. Verifiez ici: https://netflix-billing.support/webscr?cmd=login",email,phishing,synthetic
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,sms,legitimate,real
Oh baby of the house. How come you dont have any new pictures on facebook,sms,legitimate,real
Hey they r not watching movie tonight so i'll prob b home early...,sms,legitimate,real
Your monthly CIH Bank statement is now available in the app.,sms,legitimate,synthetic
Omg how did u know what I ate?,sms,legitimate,real
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),sms,legitimate,real
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,sms,legitimate,real
K...k:)why cant you come here and search job:),sms,legitimate,real
COME BACK TO TAMPA FFFFUUUUUUU,sms,legitimate,real
"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",sms,legitimate,real
Your CIH Bank account is locked. Confirm your identity now: http://cihbank-login.online/unlock?id=8821,sms,phishing,synthetic
it to 80488. Your 500 free text messages are valid until 31 December 2005.,sms,phishing,real
"Bonjour, Click to avoid account closure Amazon: https://amaz0n-verify.net/billing/reactivate",email,phishing,synthetic
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost &lt;#&gt; bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",sms,legitimate,real
Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,sms,phishing,real
U WILL SWITCH YOUR FONE ON DAMMIT!!,sms,legitimate,real
Which channel:-):-):):-).,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos PayPal ou perte du compte: https://paypa1-secure.com,sms,phishing,synthetic
Click to avoid account closure Orange: https://192.168.43.12/login/verify,sms,phishing,synthetic
Refund of 250 EUR pending from Google. Claim within 12h: http://192.168.43.12/secure/update,sms,phishing,synthetic
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",sms,phishing,real
https://bit.ly/3xVq9z/account/confirm,url,phishing,synthetic
Vous avez gagne un cadeau Netflix! Reclamez-le sous 24h: https://netflix-billing.support,sms,phishing,synthetic
Hey i've booked the 2 lessons on sun liao...,sms,legitimate,real
Vous avez gagne un cadeau Chronopost! Reclamez-le sous 24h: http://amaz0n-verify.net/secure/update,sms,phishing,synthetic
Security alert: unusual login on your CIH Bank account. Reset: https://192.168.43.12,sms,phishing,synthetic
CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,sms,legitimate,real
Click to avoid account closure Orange: http://secure-orange-fr.com,sms,phishing,synthetic
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",sms,phishing,real
"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",sms,legitimate,real
88800 and 89034 are premium phone services call 08718711108,sms,phishing,real
"Cher client, Refund of 250 EUR pending from Microsoft. Claim within 12h: http://cihbank-login.online/billing/reactivate",email,phishing,synthetic
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,sms,legitimate,real
URGENT: votre compte BNP a ete suspendu. Verifiez ici: https://cihbank-login.online,sms,phishing,synthetic
Wat time ü finish?,sms,legitimate,real
تنبيه: تم تعليق حسابك في Amazon. تحقق من هويتك هنا: http://netflix-billing.support/billing/reactivate,sms,phishing,synthetic
Votre colis est bloque. Payez les frais de douane: http://bit.ly/3xVq9z/account/confirm,sms,phishing,synthetic
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",sms,phishing,real
"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",sms,legitimate,real
You have 1 new voicemail. Please call 08719181503,sms,phishing,real
https://paypa1-secure.com/account/confirm,url,phishing,synthetic
"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",sms,legitimate,real
"Hi, Mobile no. &lt;#&gt; has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",sms,legitimate,real
URGENT: votre compte PayPal a ete suspendu. Verifiez ici: http://paypa1-secure.com,sms,phishing,synthetic
Your DHL account is locked. Confirm your identity now: http://laposte-colis.info,sms,phishing,synthetic
I'll text now! All creepy like so he won't think that we forgot,sms,legitimate,real
URGENT: votre compte Apple a ete suspendu. Verifiez ici: http://amaz0n-verify.net/webscr?cmd=login,sms,phishing,synthetic
Did you see that film:),sms,legitimate,real
"Cher client, URGENT: votre compte Chronopost a ete suspendu. Verifiez ici: http://bit.ly/3xVq9z",email,phishing,synthetic
S:-)kallis wont play in first two odi:-),sms,legitimate,real
Vous avez gagne un cadeau Free! Reclamez-le sous 24h: https://paypa1-secure.com/billing/reactivate,sms,phishing,synthetic
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,sms,legitimate,real
"Cher client, Refund of 250 EUR pending from Chronopost. Claim within 12h: https://amaz0n-verify.net",email,phishing,synthetic
"Cher client, Click to avoid account closure Attijariwafa: http://apple-id-locked.co/login/verify",email,phishing,synthetic
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,sms,phishing,real
Wat happened to the cruise thing,sms,legitimate,real
sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,sms,phishing,real
Going to take your babe out ?,sms,legitimate,real
تنبيه: تم تعليق حسابك في CIH Bank. تحقق من هويتك هنا: http://account-update.xyz/login/verify,sms,phishing,synthetic
Security alert: unusual login on your Free account. Reset: https://paypa1-secure.com/unlock?id=8821,sms,phishing,synthetic
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,sms,phishing,real
It's ok i wun b angry. Msg u aft i come home tonight.,sms,legitimate,real
Vous avez gagne un cadeau Microsoft! Reclamez-le sous 24h: https://secure-orange-fr.com/login/verify,sms,phishing,synthetic
* Thought I didn't see you.,sms,legitimate,real
http://192.168.43.12/billing/reactivate,url,phishing,synthetic
Yeah so basically any time next week you can get away from your mom &amp; get up before 3,sms,legitimate,real
I'm really not up to it still tonight babe,sms,legitimate,real
Have your lunch and come quickly and open the door:),sms,legitimate,real
Your Chronopost account is locked. Confirm your identity now: https://secure-orange-fr.com/secure/update,sms,phishing,synthetic
Hi:)cts employee how are you?,sms,legitimate,real
XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,sms,phishing,real
Still work going on:)it is very small house.,sms,legitimate,real
"Cher client, Refund of 250 EUR pending from Microsoft. Claim within 12h: http://amaz0n-verify.net/login/verify",email,phishing,synthetic
Vous avez gagne un cadeau Orange! Reclamez-le sous 24h: https://apple-id-locked.co/webscr?cmd=login,sms,phishing,synthetic
Am i that much bad to avoid like this?,sms,legitimate,real
I love to wine and dine my lady!,sms,legitimate,real
"Bonjour, Refund of 250 EUR pending from Attijariwafa. Claim within 12h: http://netflix-billing.support/account/confirm",email,phishing,synthetic
Vous avez gagne un cadeau PayPal! Reclamez-le sous 24h: http://paypa1-secure.com,sms,phishing,synthetic
Oh god..taken the teeth?is it paining,sms,legitimate,real
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",sms,phishing,real
"Cher client, Votre colis est bloque. Payez les frais de douane: http://account-update.xyz/account/confirm",email,phishing,synthetic
Dernier avertissement: mettez a jour vos infos Google ou perte du compte: http://netflix-billing.support/account/confirm,sms,phishing,synthetic
"Dear customer, Salut Fatima, on se voit a 18h pour le cafe ?",email,legitimate,synthetic
https://netflix-billing.support/secure/update,url,phishing,synthetic
Ok no prob,sms,legitimate,real
Do you know when the result.,sms,legitimate,real
